"","Wavelength..nm.","Absorbance"
"1",250,-0.059
"2",251,-0.059
"3",252,-0.058
"4",253,-0.058
"5",254,-0.058
"6",255,-0.058
"7",256,-0.058
"8",257,-0.058
"9",258,-0.058
"10",259,-0.058
"11",260,-0.058
"12",261,-0.058
"13",262,-0.058
"14",263,-0.058
"15",264,-0.058
"16",265,-0.057
"17",266,-0.057
"18",267,-0.057
"19",268,-0.057
"20",269,-0.056
"21",270,-0.056
"22",271,-0.056
"23",272,-0.055
"24",273,-0.055
"25",274,-0.055
"26",275,-0.055
"27",276,-0.054
"28",277,-0.054
"29",278,-0.054
"30",279,-0.053
"31",280,-0.053
"32",281,-0.053
"33",282,-0.053
"34",283,-0.052
"35",284,-0.052
"36",285,-0.052
"37",286,-0.051
"38",287,-0.051
"39",288,-0.051
"40",289,-0.05
"41",290,-0.05
"42",291,-0.05
"43",292,-0.05
"44",293,-0.049
"45",294,-0.049
"46",295,-0.049
"47",296,-0.049
"48",297,-0.049
"49",298,-0.049
"50",299,-0.049
"51",300,-0.049
"52",301,-0.048
"53",302,-0.048
"54",303,-0.048
"55",304,-0.048
"56",305,-0.048
"57",306,-0.048
"58",307,-0.048
"59",308,-0.048
"60",309,-0.048
"61",310,-0.047
"62",311,-0.047
"63",312,-0.047
"64",313,-0.047
"65",314,-0.047
"66",315,-0.047
"67",316,-0.046
"68",317,-0.046
"69",318,-0.046
"70",319,-0.046
"71",320,-0.045
"72",321,-0.045
"73",322,-0.045
"74",323,-0.044
"75",324,-0.044
"76",325,-0.044
"77",326,-0.043
"78",327,-0.043
"79",328,-0.042
"80",329,-0.042
"81",330,-0.042
"82",331,-0.041
"83",332,-0.041
"84",333,-0.041
"85",334,-0.04
"86",335,-0.04
"87",336,-0.04
"88",337,-0.039
"89",338,-0.039
"90",339,-0.039
"91",340,-0.039
"92",341,-0.038
"93",342,-0.038
"94",343,-0.038
"95",344,-0.038
"96",345,-0.037
"97",346,-0.037
"98",347,-0.036
"99",348,-0.036
"100",349,-0.036
"101",350,-0.036
"102",351,-0.035
"103",352,-0.035
"104",353,-0.035
"105",354,-0.035
"106",355,-0.034
"107",356,-0.034
"108",357,-0.034
"109",358,-0.033
"110",359,-0.033
"111",360,-0.033
"112",361,-0.032
"113",362,-0.032
"114",363,-0.032
"115",364,-0.032
"116",365,-0.031
"117",366,-0.031
"118",367,-0.031
"119",368,-0.03
"120",369,-0.03
"121",370,-0.03
"122",371,-0.03
"123",372,-0.029
"124",373,-0.029
"125",374,-0.029
"126",375,-0.029
"127",376,-0.028
"128",377,-0.028
"129",378,-0.028
"130",379,-0.027
"131",380,-0.027
"132",381,-0.027
"133",382,-0.027
"134",383,-0.026
"135",384,-0.026
"136",385,-0.026
"137",386,-0.026
"138",387,-0.026
"139",388,-0.025
"140",389,-0.025
"141",390,-0.025
"142",391,-0.025
"143",392,-0.024
"144",393,-0.024
"145",394,-0.024
"146",395,-0.024
"147",396,-0.024
"148",397,-0.023
"149",398,-0.023
"150",399,-0.023
"151",400,-0.023
"152",401,-0.023
"153",402,-0.022
"154",403,-0.022
"155",404,-0.022
"156",405,-0.022
"157",406,-0.022
"158",407,-0.021
"159",408,-0.021
"160",409,-0.021
"161",410,-0.021
"162",411,-0.021
"163",412,-0.021
"164",413,-0.02
"165",414,-0.02
"166",415,-0.02
"167",416,-0.02
"168",417,-0.02
"169",418,-0.02
"170",419,-0.02
"171",420,-0.019
"172",421,-0.019
"173",422,-0.019
"174",423,-0.019
"175",424,-0.019
"176",425,-0.019
"177",426,-0.019
"178",427,-0.019
"179",428,-0.018
"180",429,-0.018
"181",430,-0.018
"182",431,-0.018
"183",432,-0.018
"184",433,-0.018
"185",434,-0.018
"186",435,-0.018
"187",436,-0.017
"188",437,-0.017
"189",438,-0.017
"190",439,-0.017
"191",440,-0.017
"192",441,-0.017
"193",442,-0.017
"194",443,-0.017
"195",444,-0.017
"196",445,-0.016
"197",446,-0.016
"198",447,-0.016
"199",448,-0.016
"200",449,-0.016
"201",450,-0.016
"202",451,-0.016
"203",452,-0.016
"204",453,-0.016
"205",454,-0.016
"206",455,-0.015
"207",456,-0.015
"208",457,-0.015
"209",458,-0.015
"210",459,-0.015
"211",460,-0.015
"212",461,-0.015
"213",462,-0.015
"214",463,-0.015
"215",464,-0.015
"216",465,-0.015
"217",466,-0.014
"218",467,-0.014
"219",468,-0.014
"220",469,-0.014
"221",470,-0.014
"222",471,-0.014
"223",472,-0.014
"224",473,-0.014
"225",474,-0.014
"226",475,-0.014
"227",476,-0.014
"228",477,-0.014
"229",478,-0.014
"230",479,-0.013
"231",480,-0.013
"232",481,-0.013
"233",482,-0.013
"234",483,-0.013
"235",484,-0.013
"236",485,-0.013
"237",486,-0.013
"238",487,-0.013
"239",488,-0.013
"240",489,-0.013
"241",490,-0.013
"242",491,-0.013
"243",492,-0.013
"244",493,-0.013
"245",494,-0.012
"246",495,-0.012
"247",496,-0.012
"248",497,-0.012
"249",498,-0.012
"250",499,-0.012
"251",500,-0.012
"252",501,-0.012
"253",502,-0.012
"254",503,-0.012
"255",504,-0.012
"256",505,-0.012
"257",506,-0.012
"258",507,-0.012
"259",508,-0.012
"260",509,-0.012
"261",510,-0.012
"262",511,-0.012
"263",512,-0.011
"264",513,-0.011
"265",514,-0.011
"266",515,-0.011
"267",516,-0.011
"268",517,-0.011
"269",518,-0.011
"270",519,-0.011
"271",520,-0.011
"272",521,-0.011
"273",522,-0.011
"274",523,-0.011
"275",524,-0.011
"276",525,-0.011
"277",526,-0.011
"278",527,-0.011
"279",528,-0.011
"280",529,-0.011
"281",530,-0.011
"282",531,-0.01
"283",532,-0.01
"284",533,-0.01
"285",534,-0.01
"286",535,-0.01
"287",536,-0.01
"288",537,-0.01
"289",538,-0.01
"290",539,-0.01
"291",540,-0.01
"292",541,-0.01
"293",542,-0.01
"294",543,-0.01
"295",544,-0.01
"296",545,-0.01
"297",546,-0.01
"298",547,-0.01
"299",548,-0.01
"300",549,-0.01
"301",550,-0.01
"302",551,-0.01
"303",552,-0.01
"304",553,-0.01
"305",554,-0.01
"306",555,-0.009
"307",556,-0.009
"308",557,-0.009
"309",558,-0.009
"310",559,-0.009
"311",560,-0.009
"312",561,-0.009
"313",562,-0.009
"314",563,-0.009
"315",564,-0.009
"316",565,-0.009
"317",566,-0.009
"318",567,-0.009
"319",568,-0.009
"320",569,-0.009
"321",570,-0.009
"322",571,-0.009
"323",572,-0.009
"324",573,-0.009
"325",574,-0.009
"326",575,-0.009
"327",576,-0.009
"328",577,-0.009
"329",578,-0.009
"330",579,-0.009
"331",580,-0.009
"332",581,-0.009
"333",582,-0.009
"334",583,-0.009
"335",584,-0.009
"336",585,-0.009
"337",586,-0.009
"338",587,-0.009
"339",588,-0.009
"340",589,-0.008
"341",590,-0.008
"342",591,-0.008
"343",592,-0.008
"344",593,-0.008
"345",594,-0.008
"346",595,-0.008
"347",596,-0.008
"348",597,-0.008
"349",598,-0.008
"350",599,-0.008
"351",600,-0.008
"352",601,-0.008
"353",602,-0.008
"354",603,-0.008
"355",604,-0.008
"356",605,-0.008
"357",606,-0.008
"358",607,-0.008
"359",608,-0.008
"360",609,-0.008
"361",610,-0.008
"362",611,-0.008
"363",612,-0.008
"364",613,-0.008
"365",614,-0.008
"366",615,-0.008
"367",616,-0.008
"368",617,-0.008
"369",618,-0.008
"370",619,-0.008
"371",620,-0.008
"372",621,-0.008
"373",622,-0.008
"374",623,-0.008
"375",624,-0.008
"376",625,-0.008
"377",626,-0.008
"378",627,-0.008
"379",628,-0.008
"380",629,-0.008
"381",630,-0.008
"382",631,-0.008
"383",632,-0.008
"384",633,-0.008
"385",634,-0.008
"386",635,-0.008
"387",636,-0.008
"388",637,-0.008
"389",638,-0.008
"390",639,-0.007
"391",640,-0.007
"392",641,-0.007
"393",642,-0.007
"394",643,-0.007
"395",644,-0.007
"396",645,-0.007
"397",646,-0.007
"398",647,-0.007
"399",648,-0.007
"400",649,-0.007
"401",650,-0.007
"402",651,-0.007
"403",652,-0.007
"404",653,-0.007
"405",654,-0.007
"406",655,-0.007
"407",656,-0.007
"408",657,-0.007
"409",658,-0.007
"410",659,-0.007
"411",660,-0.007
"412",661,-0.007
"413",662,-0.007
"414",663,-0.007
"415",664,-0.007
"416",665,-0.007
