"","Wavelength..nm.","Absorbance"
"112",361,0.233
"113",362,0.23
"114",363,0.227
"115",364,0.224
"116",365,0.22
"117",366,0.217
"118",367,0.214
"119",368,0.211
"120",369,0.209
"121",370,0.206
"122",371,0.203
"123",372,0.2
"124",373,0.197
"125",374,0.195
"126",375,0.192
"127",376,0.189
"128",377,0.187
"129",378,0.184
"130",379,0.182
"131",380,0.179
"132",381,0.177
"133",382,0.174
"134",383,0.172
"135",384,0.169
"136",385,0.167
"137",386,0.165
"138",387,0.162
"139",388,0.16
"140",389,0.158
"141",390,0.156
"142",391,0.153
"143",392,0.151
"144",393,0.149
"145",394,0.147
"146",395,0.145
"147",396,0.143
"148",397,0.142
"149",398,0.14
"150",399,0.138
"151",400,0.136
"152",401,0.134
"153",402,0.133
"154",403,0.131
"155",404,0.13
"156",405,0.128
"157",406,0.126
"158",407,0.125
"159",408,0.123
"160",409,0.122
"161",410,0.12
"162",411,0.119
"163",412,0.118
"164",413,0.116
"165",414,0.115
"166",415,0.113
"167",416,0.112
"168",417,0.111
"169",418,0.109
"170",419,0.108
"171",420,0.107
"172",421,0.106
"173",422,0.105
"174",423,0.104
"175",424,0.103
"176",425,0.101
"177",426,0.1
"178",427,0.099
"179",428,0.098
"180",429,0.097
"181",430,0.096
"182",431,0.095
"183",432,0.094
"184",433,0.093
"185",434,0.092
"186",435,0.092
"187",436,0.091
"188",437,0.09
"189",438,0.089
"190",439,0.088
"191",440,0.087
"192",441,0.086
"193",442,0.086
"194",443,0.085
"195",444,0.084
"196",445,0.084
"197",446,0.083
"198",447,0.082
"199",448,0.082
"200",449,0.081
"201",450,0.08
"202",451,0.08
"203",452,0.079
"204",453,0.078
"205",454,0.078
"206",455,0.077
"207",456,0.077
"208",457,0.076
"209",458,0.076
"210",459,0.075
"211",460,0.074
"212",461,0.074
"213",462,0.073
"214",463,0.073
"215",464,0.072
"216",465,0.072
"217",466,0.071
"218",467,0.071
"219",468,0.07
"220",469,0.069
"221",470,0.069
"222",471,0.068
"223",472,0.068
"224",473,0.067
"225",474,0.067
"226",475,0.066
"227",476,0.066
"228",477,0.065
"229",478,0.064
"230",479,0.064
"231",480,0.063
"232",481,0.063
"233",482,0.062
"234",483,0.062
"235",484,0.061
"236",485,0.061
"237",486,0.06
"238",487,0.059
"239",488,0.059
"240",489,0.058
"241",490,0.058
"242",491,0.057
"243",492,0.056
"244",493,0.056
"245",494,0.055
"246",495,0.055
"247",496,0.054
"248",497,0.054
"249",498,0.053
"250",499,0.052
"251",500,0.052
"252",501,0.051
"253",502,0.051
"254",503,0.05
"255",504,0.05
"256",505,0.049
"257",506,0.049
"258",507,0.048
"259",508,0.048
"260",509,0.047
"261",510,0.047
"262",511,0.046
"263",512,0.046
"264",513,0.045
"265",514,0.045
"266",515,0.044
"267",516,0.044
"268",517,0.043
"269",518,0.043
"270",519,0.042
"271",520,0.042
"272",521,0.041
"273",522,0.041
"274",523,0.041
"275",524,0.04
"276",525,0.04
"277",526,0.039
"278",527,0.039
"279",528,0.038
"280",529,0.038
"281",530,0.038
"282",531,0.037
"283",532,0.037
"284",533,0.036
"285",534,0.036
"286",535,0.036
"287",536,0.035
"288",537,0.035
"289",538,0.035
"290",539,0.034
"291",540,0.034
"292",541,0.034
"293",542,0.033
"294",543,0.033
"295",544,0.033
"296",545,0.032
"297",546,0.032
"298",547,0.032
"299",548,0.032
"300",549,0.031
"301",550,0.031
"302",551,0.031
"303",552,0.03
"304",553,0.03
"305",554,0.03
"306",555,0.03
"307",556,0.029
"308",557,0.029
"309",558,0.029
"310",559,0.029
"311",560,0.028
"312",561,0.028
"313",562,0.028
"314",563,0.028
"315",564,0.027
"316",565,0.027
"317",566,0.027
"318",567,0.026
"319",568,0.026
"320",569,0.026
"321",570,0.026
"322",571,0.025
"323",572,0.025
"324",573,0.025
"325",574,0.025
"326",575,0.024
"327",576,0.024
"328",577,0.024
"329",578,0.024
"330",579,0.023
"331",580,0.023
"332",581,0.023
"333",582,0.023
"334",583,0.023
"335",584,0.022
"336",585,0.022
"337",586,0.022
"338",587,0.022
"339",588,0.022
"340",589,0.022
"341",590,0.021
"342",591,0.021
"343",592,0.021
"344",593,0.021
"345",594,0.021
"346",595,0.021
"347",596,0.021
"348",597,0.02
"349",598,0.02
"350",599,0.02
"351",600,0.02
"352",601,0.02
"353",602,0.02
"354",603,0.019
"355",604,0.019
"356",605,0.019
"357",606,0.019
"358",607,0.019
"359",608,0.019
"360",609,0.018
"361",610,0.018
"362",611,0.018
"363",612,0.018
"364",613,0.017
"365",614,0.017
"366",615,0.017
"367",616,0.017
"368",617,0.017
"369",618,0.016
"370",619,0.016
"371",620,0.016
"372",621,0.016
"373",622,0.015
"374",623,0.015
"375",624,0.015
"376",625,0.015
"377",626,0.015
"378",627,0.014
"379",628,0.014
"380",629,0.014
"381",630,0.014
"382",631,0.014
"383",632,0.013
"384",633,0.013
"385",634,0.013
"386",635,0.013
"387",636,0.012
"388",637,0.012
"389",638,0.012
"390",639,0.012
"391",640,0.012
"392",641,0.012
"393",642,0.011
"394",643,0.011
"395",644,0.011
"396",645,0.011
"397",646,0.011
"398",647,0.011
"399",648,0.01
"400",649,0.01
"401",650,0.01
"402",651,0.01
"403",652,0.01
"404",653,0.01
"405",654,0.01
"406",655,0.009
"407",656,0.009
"408",657,0.009
"409",658,0.009
"410",659,0.009
"411",660,0.009
"412",661,0.009
"413",662,0.008
"414",663,0.008
"415",664,0.008
"416",665,0.008
