"","Wavelength..nm.","Absorbance"
"134",383,0.81
"135",384,0.799
"136",385,0.788
"137",386,0.778
"138",387,0.767
"139",388,0.757
"140",389,0.746
"141",390,0.736
"142",391,0.727
"143",392,0.717
"144",393,0.708
"145",394,0.699
"146",395,0.69
"147",396,0.681
"148",397,0.673
"149",398,0.664
"150",399,0.656
"151",400,0.648
"152",401,0.64
"153",402,0.632
"154",403,0.624
"155",404,0.617
"156",405,0.609
"157",406,0.602
"158",407,0.594
"159",408,0.587
"160",409,0.58
"161",410,0.573
"162",411,0.567
"163",412,0.56
"164",413,0.553
"165",414,0.547
"166",415,0.54
"167",416,0.534
"168",417,0.527
"169",418,0.521
"170",419,0.515
"171",420,0.509
"172",421,0.503
"173",422,0.498
"174",423,0.492
"175",424,0.487
"176",425,0.481
"177",426,0.476
"178",427,0.471
"179",428,0.466
"180",429,0.461
"181",430,0.456
"182",431,0.451
"183",432,0.447
"184",433,0.442
"185",434,0.438
"186",435,0.433
"187",436,0.429
"188",437,0.424
"189",438,0.42
"190",439,0.416
"191",440,0.412
"192",441,0.408
"193",442,0.404
"194",443,0.4
"195",444,0.396
"196",445,0.392
"197",446,0.389
"198",447,0.385
"199",448,0.381
"200",449,0.378
"201",450,0.374
"202",451,0.371
"203",452,0.367
"204",453,0.364
"205",454,0.361
"206",455,0.357
"207",456,0.354
"208",457,0.351
"209",458,0.348
"210",459,0.345
"211",460,0.342
"212",461,0.339
"213",462,0.336
"214",463,0.333
"215",464,0.33
"216",465,0.327
"217",466,0.324
"218",467,0.321
"219",468,0.318
"220",469,0.315
"221",470,0.312
"222",471,0.31
"223",472,0.307
"224",473,0.304
"225",474,0.302
"226",475,0.299
"227",476,0.296
"228",477,0.294
"229",478,0.291
"230",479,0.289
"231",480,0.286
"232",481,0.284
"233",482,0.281
"234",483,0.279
"235",484,0.276
"236",485,0.274
"237",486,0.271
"238",487,0.269
"239",488,0.267
"240",489,0.264
"241",490,0.262
"242",491,0.26
"243",492,0.257
"244",493,0.255
"245",494,0.253
"246",495,0.251
"247",496,0.248
"248",497,0.246
"249",498,0.244
"250",499,0.242
"251",500,0.24
"252",501,0.237
"253",502,0.235
"254",503,0.233
"255",504,0.231
"256",505,0.229
"257",506,0.227
"258",507,0.225
"259",508,0.223
"260",509,0.221
"261",510,0.219
"262",511,0.217
"263",512,0.215
"264",513,0.213
"265",514,0.211
"266",515,0.209
"267",516,0.207
"268",517,0.205
"269",518,0.203
"270",519,0.201
"271",520,0.199
"272",521,0.197
"273",522,0.196
"274",523,0.194
"275",524,0.192
"276",525,0.19
"277",526,0.188
"278",527,0.187
"279",528,0.185
"280",529,0.183
"281",530,0.182
"282",531,0.18
"283",532,0.178
"284",533,0.176
"285",534,0.175
"286",535,0.173
"287",536,0.171
"288",537,0.17
"289",538,0.168
"290",539,0.166
"291",540,0.165
"292",541,0.163
"293",542,0.162
"294",543,0.16
"295",544,0.159
"296",545,0.157
"297",546,0.156
"298",547,0.154
"299",548,0.153
"300",549,0.151
"301",550,0.15
"302",551,0.149
"303",552,0.147
"304",553,0.146
"305",554,0.144
"306",555,0.143
"307",556,0.142
"308",557,0.14
"309",558,0.139
"310",559,0.138
"311",560,0.136
"312",561,0.135
"313",562,0.134
"314",563,0.132
"315",564,0.131
"316",565,0.13
"317",566,0.129
"318",567,0.127
"319",568,0.126
"320",569,0.125
"321",570,0.124
"322",571,0.122
"323",572,0.121
"324",573,0.12
"325",574,0.119
"326",575,0.118
"327",576,0.117
"328",577,0.116
"329",578,0.115
"330",579,0.113
"331",580,0.112
"332",581,0.111
"333",582,0.11
"334",583,0.109
"335",584,0.108
"336",585,0.107
"337",586,0.106
"338",587,0.105
"339",588,0.104
"340",589,0.103
"341",590,0.102
"342",591,0.101
"343",592,0.1
"344",593,0.1
"345",594,0.099
"346",595,0.098
"347",596,0.097
"348",597,0.096
"349",598,0.095
"350",599,0.094
"351",600,0.093
"352",601,0.092
"353",602,0.091
"354",603,0.09
"355",604,0.089
"356",605,0.088
"357",606,0.087
"358",607,0.087
"359",608,0.086
"360",609,0.085
"361",610,0.084
"362",611,0.083
"363",612,0.082
"364",613,0.081
"365",614,0.08
"366",615,0.079
"367",616,0.078
"368",617,0.078
"369",618,0.077
"370",619,0.076
"371",620,0.075
"372",621,0.074
"373",622,0.073
"374",623,0.073
"375",624,0.072
"376",625,0.071
"377",626,0.07
"378",627,0.07
"379",628,0.069
"380",629,0.068
"381",630,0.067
"382",631,0.066
"383",632,0.066
"384",633,0.065
"385",634,0.064
"386",635,0.063
"387",636,0.063
"388",637,0.062
"389",638,0.061
"390",639,0.061
"391",640,0.06
"392",641,0.059
"393",642,0.059
"394",643,0.058
"395",644,0.057
"396",645,0.057
"397",646,0.056
"398",647,0.055
"399",648,0.055
"400",649,0.054
"401",650,0.054
"402",651,0.053
"403",652,0.052
"404",653,0.052
"405",654,0.051
"406",655,0.051
"407",656,0.05
"408",657,0.05
"409",658,0.049
"410",659,0.049
"411",660,0.048
"412",661,0.048
"413",662,0.047
"414",663,0.046
"415",664,0.046
"416",665,0.046
