"","Wavelength..nm.","Absorbance"
"1",250,-0.025
"2",251,-0.025
"3",252,-0.025
"4",253,-0.025
"5",254,-0.025
"6",255,-0.025
"7",256,-0.024
"8",257,-0.024
"9",258,-0.024
"10",259,-0.024
"11",260,-0.024
"12",261,-0.024
"13",262,-0.024
"14",263,-0.023
"15",264,-0.023
"16",265,-0.023
"17",266,-0.023
"18",267,-0.023
"19",268,-0.022
"20",269,-0.022
"21",270,-0.022
"22",271,-0.022
"23",272,-0.022
"24",273,-0.022
"25",274,-0.021
"26",275,-0.022
"27",276,-0.022
"28",277,-0.022
"29",278,-0.022
"30",279,-0.022
"31",280,-0.022
"32",281,-0.022
"33",282,-0.022
"34",283,-0.022
"35",284,-0.022
"36",285,-0.022
"37",286,-0.023
"38",287,-0.023
"39",288,-0.023
"40",289,-0.023
"41",290,-0.023
"42",291,-0.023
"43",292,-0.024
"44",293,-0.024
"45",294,-0.024
"46",295,-0.025
"47",296,-0.025
"48",297,-0.026
"49",298,-0.026
"50",299,-0.027
"51",300,-0.027
"52",301,-0.028
"53",302,-0.028
"54",303,-0.028
"55",304,-0.029
"56",305,-0.029
"57",306,-0.03
"58",307,-0.03
"59",308,-0.03
"60",309,-0.03
"61",310,-0.03
"62",311,-0.03
"63",312,-0.03
"64",313,-0.031
"65",314,-0.03
"66",315,-0.031
"67",316,-0.03
"68",317,-0.03
"69",318,-0.03
"70",319,-0.03
"71",320,-0.03
"72",321,-0.03
"73",322,-0.03
"74",323,-0.029
"75",324,-0.029
"76",325,-0.029
"77",326,-0.029
"78",327,-0.028
"79",328,-0.028
"80",329,-0.028
"81",330,-0.028
"82",331,-0.027
"83",332,-0.027
"84",333,-0.027
"85",334,-0.026
"86",335,-0.026
"87",336,-0.026
"88",337,-0.026
"89",338,-0.025
"90",339,-0.025
"91",340,-0.024
"92",341,-0.023
"93",342,-0.023
"94",343,-0.023
"95",344,-0.023
"96",345,-0.022
"97",346,-0.022
"98",347,-0.022
"99",348,-0.021
"100",349,-0.021
"101",350,-0.021
"102",351,-0.021
"103",352,-0.021
"104",353,-0.02
"105",354,-0.02
"106",355,-0.02
"107",356,-0.02
"108",357,-0.019
"109",358,-0.019
"110",359,-0.019
"111",360,-0.019
"112",361,-0.018
"113",362,-0.018
"114",363,-0.018
