Summary
[Data Information]
Data is:,Measurement Data
Dataset Name:,RawData
Sample Name:,0-40-T-2
Sample ID:,2
Edinburgh
Analyst:,Alexandra
Date/Time:,19/10/2023 13:19:47
Comments:,Triplicate
Parameter File Name:,Uvvis_confirm_alexandra.vspm
Report File Name
[Software Information]
Software Name:,LabSolutions UV-Vis
Version:,1.12
[Instrument Information]
Instrument Name:,UV
Instrument Type:,UV-1900 Series
Model (S/N):,1900 (A12535951280)

Parameter
[Measurement]
Start:,665 nm
End:,250 nm
Data Interval:,1.0
Scan Speed:,Medium speed
Spectrum Type:,Absorbance
[Accessories]
Accessories:,None
[Advanced]
Light Source Switch Wavelength:,340.00
S/R Switch:,Standard
[Repeat]
Repeat Measurement:,OFF
[Post-processing]
Spectrum Transformation:,OFF
Data Processing Table:,OFF
Print:,OFF

Wavelength (nm),Absorbance
250.0,0.571
251.0,0.567
252.0,0.562
253.0,0.557
254.0,0.552
255.0,0.548
256.0,0.544
257.0,0.540
258.0,0.536
259.0,0.532
260.0,0.528
261.0,0.524
262.0,0.520
263.0,0.517
264.0,0.513
265.0,0.509
266.0,0.505
267.0,0.501
268.0,0.497
269.0,0.493
270.0,0.489
271.0,0.485
272.0,0.481
273.0,0.477
274.0,0.473
275.0,0.468
276.0,0.464
277.0,0.459
278.0,0.455
279.0,0.451
280.0,0.446
281.0,0.441
282.0,0.437
283.0,0.432
284.0,0.427
285.0,0.421
286.0,0.416
287.0,0.411
288.0,0.405
289.0,0.400
290.0,0.394
291.0,0.389
292.0,0.384
293.0,0.378
294.0,0.373
295.0,0.368
296.0,0.363
297.0,0.358
298.0,0.354
299.0,0.349
300.0,0.344
301.0,0.339
302.0,0.335
303.0,0.331
304.0,0.327
305.0,0.322
306.0,0.318
307.0,0.314
308.0,0.311
309.0,0.307
310.0,0.303
311.0,0.299
312.0,0.295
313.0,0.292
314.0,0.288
315.0,0.284
316.0,0.281
317.0,0.277
318.0,0.274
319.0,0.270
320.0,0.267
321.0,0.263
322.0,0.260
323.0,0.257
324.0,0.254
325.0,0.251
326.0,0.247
327.0,0.244
328.0,0.241
329.0,0.238
330.0,0.235
331.0,0.232
332.0,0.229
333.0,0.226
334.0,0.222
335.0,0.219
336.0,0.216
337.0,0.213
338.0,0.210
339.0,0.207
340.0,0.204
341.0,0.201
342.0,0.198
343.0,0.195
344.0,0.192
345.0,0.189
346.0,0.186
347.0,0.184
348.0,0.181
349.0,0.178
350.0,0.175
351.0,0.173
352.0,0.170
353.0,0.167
354.0,0.165
355.0,0.162
356.0,0.160
357.0,0.157
358.0,0.155
359.0,0.153
360.0,0.150
361.0,0.148
362.0,0.146
363.0,0.144
364.0,0.142
365.0,0.139
366.0,0.137
367.0,0.135
368.0,0.133
369.0,0.131
370.0,0.129
371.0,0.127
372.0,0.125
373.0,0.123
374.0,0.122
375.0,0.120
376.0,0.118
377.0,0.116
378.0,0.115
379.0,0.113
380.0,0.112
381.0,0.110
382.0,0.108
383.0,0.107
384.0,0.105
385.0,0.104
386.0,0.103
387.0,0.101
388.0,0.100
389.0,0.098
390.0,0.097
391.0,0.096
392.0,0.095
393.0,0.093
394.0,0.092
395.0,0.091
396.0,0.090
397.0,0.089
398.0,0.088
399.0,0.087
400.0,0.086
401.0,0.085
402.0,0.084
403.0,0.083
404.0,0.082
405.0,0.081
406.0,0.080
407.0,0.079
408.0,0.078
409.0,0.077
410.0,0.076
411.0,0.075
412.0,0.075
413.0,0.074
414.0,0.073
415.0,0.072
416.0,0.071
417.0,0.070
418.0,0.069
419.0,0.069
420.0,0.068
421.0,0.067
422.0,0.066
423.0,0.065
424.0,0.065
425.0,0.064
426.0,0.063
427.0,0.062
428.0,0.062
429.0,0.061
430.0,0.060
431.0,0.060
432.0,0.059
433.0,0.059
434.0,0.058
435.0,0.057
436.0,0.057
437.0,0.056
438.0,0.056
439.0,0.055
440.0,0.055
441.0,0.054
442.0,0.054
443.0,0.053
444.0,0.053
445.0,0.053
446.0,0.052
447.0,0.052
448.0,0.051
449.0,0.051
450.0,0.050
451.0,0.050
452.0,0.050
453.0,0.049
454.0,0.049
455.0,0.049
456.0,0.048
457.0,0.048
458.0,0.048
459.0,0.047
460.0,0.047
461.0,0.046
462.0,0.046
463.0,0.046
464.0,0.045
465.0,0.045
466.0,0.045
467.0,0.044
468.0,0.044
469.0,0.044
470.0,0.044
471.0,0.043
472.0,0.043
473.0,0.043
474.0,0.042
475.0,0.042
476.0,0.042
477.0,0.041
478.0,0.041
479.0,0.041
480.0,0.040
481.0,0.040
482.0,0.040
483.0,0.040
484.0,0.039
485.0,0.039
486.0,0.039
487.0,0.038
488.0,0.038
489.0,0.038
490.0,0.037
491.0,0.037
492.0,0.037
