Summary
[Data Information]
Data is:,Measurement Data
Dataset Name:,RawData
Sample Name:,0-40-T-1
Sample ID:,1
Edinburgh
Analyst:,Alexandra
Date/Time:,19/10/2023 13:16:29
Comments:,Triplicate
Parameter File Name:,Uvvis_confirm_alexandra.vspm
Report File Name
[Software Information]
Software Name:,LabSolutions UV-Vis
Version:,1.12
[Instrument Information]
Instrument Name:,UV
Instrument Type:,UV-1900 Series
Model (S/N):,1900 (A12535951280)

Parameter
[Measurement]
Start:,665 nm
End:,250 nm
Data Interval:,1.0
Scan Speed:,Medium speed
Spectrum Type:,Absorbance
[Accessories]
Accessories:,None
[Advanced]
Light Source Switch Wavelength:,340.00
S/R Switch:,Standard
[Repeat]
Repeat Measurement:,OFF
[Post-processing]
Spectrum Transformation:,OFF
Data Processing Table:,OFF
Print:,OFF

Wavelength (nm),Absorbance
250.0,0.581
251.0,0.576
252.0,0.571
253.0,0.567
254.0,0.562
255.0,0.557
256.0,0.553
257.0,0.549
258.0,0.545
259.0,0.541
260.0,0.537
261.0,0.533
262.0,0.529
263.0,0.525
264.0,0.521
265.0,0.517
266.0,0.513
267.0,0.509
268.0,0.505
269.0,0.501
270.0,0.497
271.0,0.493
272.0,0.489
273.0,0.485
274.0,0.480
275.0,0.476
276.0,0.472
277.0,0.467
278.0,0.463
279.0,0.458
280.0,0.453
281.0,0.448
282.0,0.443
283.0,0.439
284.0,0.433
285.0,0.428
286.0,0.423
287.0,0.417
288.0,0.412
289.0,0.406
290.0,0.401
291.0,0.395
292.0,0.390
293.0,0.384
294.0,0.379
295.0,0.374
296.0,0.369
297.0,0.364
298.0,0.359
299.0,0.354
300.0,0.350
301.0,0.345
302.0,0.340
303.0,0.336
304.0,0.332
305.0,0.327
306.0,0.324
307.0,0.320
308.0,0.316
309.0,0.312
310.0,0.308
311.0,0.304
312.0,0.301
313.0,0.297
314.0,0.293
315.0,0.289
316.0,0.285
317.0,0.282
318.0,0.278
319.0,0.275
320.0,0.271
321.0,0.268
322.0,0.265
323.0,0.261
324.0,0.258
325.0,0.255
326.0,0.251
327.0,0.248
328.0,0.245
329.0,0.242
330.0,0.239
331.0,0.235
332.0,0.232
333.0,0.229
334.0,0.226
335.0,0.223
336.0,0.220
337.0,0.216
338.0,0.213
339.0,0.210
340.0,0.207
341.0,0.204
342.0,0.201
343.0,0.198
344.0,0.195
345.0,0.192
346.0,0.189
347.0,0.186
348.0,0.183
349.0,0.180
350.0,0.178
351.0,0.175
352.0,0.172
353.0,0.169
354.0,0.167
355.0,0.164
356.0,0.162
357.0,0.159
358.0,0.157
359.0,0.155
360.0,0.152
361.0,0.150
362.0,0.148
363.0,0.146
364.0,0.143
365.0,0.141
366.0,0.139
367.0,0.136
368.0,0.134
369.0,0.132
370.0,0.130
371.0,0.128
372.0,0.127
373.0,0.125
374.0,0.123
375.0,0.121
376.0,0.119
377.0,0.117
378.0,0.116
379.0,0.114
380.0,0.112
381.0,0.111
382.0,0.109
383.0,0.108
384.0,0.106
385.0,0.105
386.0,0.103
387.0,0.102
388.0,0.101
389.0,0.099
390.0,0.098
391.0,0.096
392.0,0.095
393.0,0.094
394.0,0.093
395.0,0.091
396.0,0.090
397.0,0.089
398.0,0.088
399.0,0.087
400.0,0.086
401.0,0.085
402.0,0.084
403.0,0.083
404.0,0.082
405.0,0.081
406.0,0.080
407.0,0.079
408.0,0.078
409.0,0.077
410.0,0.076
411.0,0.075
412.0,0.074
413.0,0.074
414.0,0.073
415.0,0.072
416.0,0.071
417.0,0.070
418.0,0.069
419.0,0.068
420.0,0.067
421.0,0.066
422.0,0.065
423.0,0.065
424.0,0.064
425.0,0.063
426.0,0.062
427.0,0.062
428.0,0.061
429.0,0.060
430.0,0.060
431.0,0.059
432.0,0.058
433.0,0.058
434.0,0.057
435.0,0.057
436.0,0.056
437.0,0.056
438.0,0.055
439.0,0.054
440.0,0.054
441.0,0.053
442.0,0.053
443.0,0.053
444.0,0.052
445.0,0.052
446.0,0.051
447.0,0.051
448.0,0.050
449.0,0.050
450.0,0.049
451.0,0.049
452.0,0.049
453.0,0.048
454.0,0.048
455.0,0.047
456.0,0.047
457.0,0.047
458.0,0.046
459.0,0.046
460.0,0.046
461.0,0.045
462.0,0.045
463.0,0.045
464.0,0.044
465.0,0.044
466.0,0.044
467.0,0.043
468.0,0.043
469.0,0.042
470.0,0.042
471.0,0.042
472.0,0.042
473.0,0.041
474.0,0.041
475.0,0.041
476.0,0.040
477.0,0.040
478.0,0.040
479.0,0.039
480.0,0.039
481.0,0.039
482.0,0.038
483.0,0.038
484.0,0.038
485.0,0.037
486.0,0.037
487.0,0.037
488.0,0.036
489.0,0.036
490.0,0.036
491.0,0.035
492.0,0.035
493.0,0.035
494.0,0.034
495.0,0.034
496.0,0.034
497.0,0.033
498.0,0.033
499.0,0.033
500.0,0.033
501.0,0.032
502.0,0.032
503.0,0.032
504.0,0.031
505.0,0.031
506.0,0.031
507.0,0.030
508.0,0.030
509.0,0.030
510.0,0.030
511.0,0.029
512.0,0.029
513.0,0.029
514.0,0.028
515.0,0.028
516.0,0.028
517.0,0.028
518.0,0.027
519.0,0.027
520.0,0.027
521.0,0.027
522.0,0.026
523.0,0.026
524.0,0.026
525.0,0.026
526.0,0.025
527.0,0.025
528.0,0.025
529.0,0.025
530.0,0.024
531.0,0.024
532.0,0.024
533.0,0.024
534.0,0.023
535.0,0.023
536.0,0.023
537.0,0.023
538.0,0.022
539.0,0.022
540.0,0.022
541.0,0.022
542.0,0.022
543.0,0.021
544.0,0.021
545.0,0.021
546.0,0.021
547.0,0.021
548.0,0.020
549.0,0.020
550.0,0.020
551.0,0.020
552.0,0.020
553.0,0.019
554.0,0.019
555.0,0.019
556.0,0.019
557.0,0.019
558.0,0.019
559.0,0.018
560.0,0.018
561.0,0.018
562.0,0.018
563.0,0.018
564.0,0.018
565.0,0.017
566.0,0.017
567.0,0.017
568.0,0.017
569.0,0.017
570.0,0.016
571.0,0.016
572.0,0.016
573.0,0.016
574.0,0.016
575.0,0.016
576.0,0.015
577.0,0.015
578.0,0.015
579.0,0.015
580.0,0.015
581.0,0.015
582.0,0.014
583.0,0.014
584.0,0.014
585.0,0.014
586.0,0.014
587.0,0.014
588.0,0.014
589.0,0.014
590.0,0.013
591.0,0.013
592.0,0.013
593.0,0.013
594.0,0.013
595.0,0.013
596.0,0.013
597.0,0.013
598.0,0.013
599.0,0.012
600.0,0.012
601.0,0.012
602.0,0.012
603.0,0.012
604.0,0.012
605.0,0.012
606.0,0.012
607.0,0.011
608.0,0.011
609.0,0.011
610.0,0.011
611.0,0.011
612.0,0.011
613.0,0.011
614.0,0.010
615.0,0.010
616.0,0.010
617.0,0.010
618.0,0.010
619.0,0.010
620.0,0.010
621.0,0.009
622.0,0.009
623.0,0.009
624.0,0.009
625.0,0.009
626.0,0.009
627.0,0.009
628.0,0.008
629.0,0.008
630.0,0.008
631.0,0.008
632.0,0.008
633.0,0.008
634.0,0.008
635.0,0.007
636.0,0.007
637.0,0.007
638.0,0.007
639.0,0.007
640.0,0.007
641.0,0.007
642.0,0.007
643.0,0.007
644.0,0.006
645.0,0.006
646.0,0.006
647.0,0.006
648.0,0.006
649.0,0.006
650.0,0.006
651.0,0.006
652.0,0.006
653.0,0.005
654.0,0.005
655.0,0.005
656.0,0.005
657.0,0.005
658.0,0.005
659.0,0.005
660.0,0.005
